Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
S. Lainer,Borussia Mönchengladbach,RB,Austria,80,80,20500000,41000,27,German 1. Bundesliga,Right,High/High,Normal (170-185),22100000,78,59,64,76,63,76,65,33,70,71,82,78,77,77,78,73,68,93,72,65,88,74,66,60,45,75,72,74,77,10,14,7,8,7
Diogo Jota,Liverpool,"LW, ST, CM",Portugal,80,86,33500000,90000,23,English Premier League,Right,High/High,Normal (170-185),42000000,68,77,52,72,75,84,76,58,68,84,88,79,87,82,86,82,66,79,73,74,85,54,82,74,63,84,53,54,44,7,12,15,9,11
Gelson Martins,AS Monaco,"RM, RW",Portugal,80,83,28000000,56000,25,French Ligue 1,Right,High/High,Normal (170-185),36500000,76,69,51,75,74,87,82,60,55,81,94,94,94,75,92,77,65,86,48,69,60,50,75,75,66,82,54,51,48,12,9,7,6,9
S. Coleman,Everton,RB,Republic of Ireland,79,79,12500000,76000,31,English Premier League,Right,High/High,Normal (170-185),17100000,77,61,69,77,64,77,65,53,69,76,72,69,73,78,74,75,71,72,65,66,80,79,70,70,55,82,78,82,80,5,15,10,13,7
M. Sissoko,Tottenham Hotspur,"CM, CDM, RM",France,79,79,17000000,89000,30,English Premier League,Right,High/High,Unique,21900000,72,54,68,82,64,83,75,60,80,80,69,84,64,78,58,85,77,91,90,61,85,77,74,74,60,75,76,81,77,14,8,11,10,8
M. Parolo,Lazio,"CDM, CM",Italy,79,79,4900000,40000,35,Italian Serie A,Right,High/High,Lean (170-185),6800000,70,70,75,78,76,75,67,55,79,78,64,52,63,80,71,87,77,75,69,84,80,80,82,78,45,78,79,79,80,13,9,6,7,9
Ander Herrera,Paris Saint-Germain,"CM, CDM",Spain,79,79,17000000,78000,30,French Ligue 1,Right,High/High,Lean (170-185),21300000,71,70,63,82,64,78,79,64,77,81,69,64,75,81,76,78,62,82,69,69,81,83,75,79,74,82,80,82,78,9,12,15,9,8
A. Delort,Montpellier Hérault SC,ST,Algeria,79,79,18000000,43000,28,French Ligue 1,Right,High/High,Stocky (170-185),26000000,71,80,76,74,77,76,41,71,63,74,80,87,71,73,74,89,81,78,84,74,79,23,79,72,75,73,31,29,24,10,14,10,8,11
A. Oxlade-Chamberlain,Liverpool,CM,England,79,80,20500000,89000,26,English Premier League,Right,High/High,Normal (170-185),27900000,78,70,39,80,60,84,73,60,75,84,78,79,79,78,87,83,69,78,70,78,77,73,79,81,69,77,68,72,68,16,9,6,9,9
M. Sanson,Olympique de Marseille,"CM, CAM",France,79,82,23000000,42000,25,French Ligue 1,Right,High/High,Normal (170-185),30600000,77,75,69,81,72,78,76,68,82,79,75,72,78,79,68,81,76,85,76,72,73,73,78,79,68,78,68,75,71,6,16,16,9,9
V. Lazaro,Borussia Mönchengladbach,"RM, RWB, RB",Austria,79,83,25000000,81000,24,German 1. Bundesliga,Right,High/High,Lean (170-185),,80,69,49,77,72,81,77,69,72,81,84,80,80,76,77,69,56,71,66,70,65,71,76,75,67,77,72,70,69,8,13,11,8,8
Ayoze Pérez,Leicester City,"RW, RM",Spain,79,79,19000000,90000,26,English Premier League,Right,High/High,Lean (170-185),25700000,70,79,75,77,77,83,78,60,51,80,79,78,83,82,79,72,73,79,55,69,74,49,82,76,73,77,59,61,42,12,12,11,14,8
Pablo Fornals,West Ham United,"LM, CAM, RM",Spain,79,83,25000000,41000,24,English Premier League,Right,High/High,Lean (170-185),32600000,75,77,50,81,72,79,70,70,78,83,70,66,76,75,75,77,48,78,63,80,66,74,76,80,55,75,72,72,71,9,11,12,7,15
V. Osimhen,Napoli,ST,Nigeria,79,87,39500000,54000,21,Italian Serie A,Right,High/High,Lean (185+),36100000,64,83,78,67,75,70,63,48,53,75,81,92,77,78,68,78,82,86,77,72,76,34,81,65,75,72,36,38,19,14,14,10,9,6
S. McTominay,Manchester United,"CDM, CM",Scotland,79,84,24500000,86000,23,English Premier League,Right,High/High,Normal (185+),30600000,70,66,77,80,62,77,70,55,79,78,67,68,69,78,62,81,70,84,84,80,85,75,68,75,59,78,74,80,72,9,6,6,10,11
N. Maksimovi?,Getafe CF,"CDM, CM",Serbia,79,84,23500000,29000,25,Spain Primera Division,Right,High/High,Normal (185+),32600000,65,70,73,80,49,70,63,72,76,76,58,62,61,80,59,72,76,84,76,69,78,81,73,78,50,77,76,79,70,14,10,15,15,13
C. Ansaldi,Torino F.C.,"LM, LB",Argentina,78,78,9000000,45000,33,Italian Serie A,Right,High/High,Normal (170-185),11100000,82,57,65,79,68,82,80,47,76,81,78,78,76,79,68,73,69,77,64,69,78,76,71,75,52,81,76,79,79,15,15,11,8,8
S. Luli?,Lazio,LM,Bosnia and Herzegovina,78,78,6500000,56000,34,Italian Serie A,Right,High/High,Normal (170-185),8500000,80,66,70,78,65,80,76,61,78,76,74,79,70,78,76,84,69,89,71,76,78,74,78,72,55,74,73,78,76,5,12,14,10,5
M. Antonio,West Ham United,"ST, RM, LM",England,78,78,14000000,46000,30,English Premier League,Right,High/High,Stocky (170-185),19000000,75,75,84,75,66,79,66,60,72,75,80,87,83,76,76,79,91,78,85,72,85,45,77,74,75,70,54,56,53,12,13,8,14,10
D. da Costa,Eintracht Frankfurt,"RWB, RM, RB",Germany,78,79,15000000,28000,26,German 1. Bundesliga,Right,High/High,Normal (185+),18600000,75,51,71,69,54,73,66,49,69,73,76,74,65,75,63,68,85,91,80,55,75,74,71,68,40,73,74,76,78,15,15,12,6,6
C. Kramer,Borussia Mönchengladbach,CDM,Germany,78,78,12000000,37000,29,German 1. Bundesliga,Right,High/High,Lean (185+),15300000,60,46,61,77,58,72,54,51,71,76,52,48,64,82,54,54,51,90,71,42,75,81,70,72,47,77,80,77,72,8,13,9,6,8
H. Sakai,Olympique de Marseille,"RB, LB",Japan,78,78,12000000,37000,30,French Ligue 1,Right,High/High,Normal (170-185),15200000,74,46,71,72,41,64,67,55,65,69,76,76,70,74,67,72,77,90,73,58,79,74,73,60,36,77,76,77,80,13,8,11,10,9
F. Niederlechner,FC Augsburg,ST,Germany,78,78,14000000,35000,29,German 1. Bundesliga,Right,High/High,Normal (185+),18900000,54,81,69,74,78,75,62,44,56,75,74,81,67,79,66,84,64,82,79,69,80,35,79,68,69,75,27,35,28,15,7,6,16,16
L. Dendoncker,Wolverhampton Wanderers,"CB, CM",Belgium,78,83,18500000,66000,25,English Premier League,Right,High/High,Normal (185+),24700000,75,66,79,80,71,72,73,71,78,75,59,73,58,73,55,85,73,88,85,76,75,78,76,76,55,77,78,80,76,14,8,14,14,6
B. Bourigeaud,Stade Rennais FC,"CM, LM",France,78,80,17500000,47000,26,French Ligue 1,Right,High/High,Lean (170-185),24700000,80,71,63,79,68,79,79,81,76,79,72,70,72,78,74,77,72,83,69,76,74,73,77,79,76,76,61,69,65,14,7,15,11,15
D. Zappacosta,Genoa,"RB, RWB",Italy,78,78,12500000,77000,28,Italian Serie A,Right,High/High,Lean (185+),,81,59,69,74,69,76,74,59,68,74,75,75,71,73,68,75,65,79,66,72,75,76,68,64,59,73,74,78,79,11,9,8,6,11
J. Bamba,LOSC Lille,LM,France,78,83,21000000,33000,24,French Ligue 1,Right,High/High,Normal (170-185),27700000,66,73,61,72,68,81,75,64,65,81,89,88,81,75,81,77,71,74,60,72,62,32,76,74,76,76,28,37,38,15,14,15,8,9
P. Lees-Melou,OGC Nice,CM,France,78,79,16000000,37000,27,French Ligue 1,Right,High/High,Lean (185+),22700000,78,72,60,80,58,79,79,71,79,80,68,68,73,75,60,77,66,85,71,80,71,68,78,77,58,77,71,69,63,14,6,12,9,10
Renato Sanches,LOSC Lille,"CM, RM, CDM",Portugal,78,85,28500000,33000,22,French Ligue 1,Right,High/High,Normal (170-185),30500000,72,66,64,79,68,83,69,68,76,80,79,79,76,76,89,84,82,87,77,77,84,70,74,77,68,76,73,73,64,5,12,6,13,14
F. Chiesa,Fiorentina,"CF, RW",Italy,78,84,23000000,50000,22,Italian Serie A,Right,High/High,Normal (170-185),27600000,72,70,50,76,68,84,74,48,60,81,87,84,86,78,77,81,53,74,57,78,62,30,76,73,62,76,65,34,34,6,7,8,9,7
A. Lallana,Brighton & Hove Albion,CM,England,77,77,8500000,55000,32,English Premier League,Right,High/High,Lean (170-185),12400000,74,70,67,83,72,81,77,66,75,84,69,64,77,73,75,72,68,58,60,71,76,63,74,81,70,80,61,62,62,6,15,14,8,11
C. Kouyaté,Crystal Palace,"CDM, CM",Senegal,77,77,9000000,48000,30,English Premier League,Right,High/High,Lean (185+),14300000,53,63,79,69,50,68,39,47,65,73,64,69,62,79,56,74,77,89,85,63,85,77,73,65,52,72,77,79,76,15,8,9,12,9
A. Barnes,Burnley,ST,England,77,77,10500000,57000,30,English Premier League,Right,High/High,Normal (185+),16200000,66,80,79,72,75,72,62,56,65,79,62,60,66,77,69,84,83,74,80,65,88,41,79,70,80,78,43,46,39,6,10,11,10,10
P. Groß,Brighton & Hove Albion,"CM, CAM, RM",Germany,77,77,10500000,57000,29,English Premier League,Right,High/High,Lean (170-185),16200000,82,72,53,81,65,76,83,76,80,77,54,50,66,75,73,74,71,84,68,74,64,62,75,81,65,79,57,61,60,8,15,15,16,11
Sergi Enrich,SD Eibar,ST,Spain,77,77,10500000,31000,30,Spain Primera Division,Right,High/High,Stocky (170-185),17900000,70,78,81,79,80,73,55,47,61,79,58,57,67,82,64,76,77,75,83,69,66,42,84,72,71,74,31,46,31,8,8,8,14,6
S. Rode,Eintracht Frankfurt,"CDM, CM",Germany,77,77,9000000,27000,29,German 1. Bundesliga,Right,High/High,Normal (170-185),12800000,69,60,66,76,55,73,51,52,74,74,71,65,69,76,74,75,76,75,75,68,85,79,70,73,51,76,78,77,74,9,8,14,7,11
V. Darida,Hertha BSC,"CM, CAM, CDM",Czech Republic,77,77,10500000,45000,29,German 1. Bundesliga,Right,High/High,Lean (170-185),14500000,70,67,60,77,65,80,78,69,75,79,69,64,78,75,85,75,76,97,48,76,56,69,72,74,76,79,72,74,65,16,14,16,14,14
D. Klaassen,SV Werder Bremen,"CM, CAM",Netherlands,77,78,12000000,29000,27,German 1. Bundesliga,Right,High/High,Normal (170-185),17800000,64,75,75,76,81,73,61,44,75,81,67,61,68,78,68,81,67,90,68,76,78,70,78,79,68,80,64,74,65,12,6,13,16,10
J. Lingard,Manchester United,"CAM, RM",England,77,77,11000000,95000,27,English Premier League,Right,High/High,Lean (170-185),18100000,74,71,67,77,72,77,79,68,63,77,78,77,83,80,84,79,65,82,62,77,74,54,80,77,70,75,63,57,49,14,10,8,13,9
Puertas,Granada CF,"RM, LM",Spain,77,77,10500000,28000,28,Spain Primera Division,Right,High/High,Normal (170-185),18900000,77,78,73,75,65,75,62,45,68,77,77,79,77,71,71,80,73,77,75,71,70,41,82,72,65,60,44,39,31,15,10,14,12,9
I. Slimani,Leicester City,ST,Algeria,77,77,8500000,77000,32,English Premier League,Right,High/High,Lean (185+),13300000,72,77,78,78,76,74,75,47,75,74,47,54,55,82,54,81,78,68,83,69,84,50,84,76,77,78,42,48,24,10,9,6,15,11
F. Kessié,AC Milan,CM,Côte d'Ivoire,77,82,16000000,33000,23,Italian Serie A,Right,High/High,Normal (170-185),20400000,66,64,68,79,60,78,58,48,75,79,68,73,68,78,79,84,79,92,85,76,86,80,74,70,82,76,78,78,74,9,11,12,12,10
N. Nández,Cagliari,"CM, CDM, RM",Uruguay,77,83,16500000,29000,24,Italian Serie A,Right,High/High,Normal (170-185),24000000,65,68,57,80,50,75,51,52,72,78,75,77,81,81,81,74,77,93,77,65,87,79,75,74,55,80,77,79,73,8,8,14,5,15
E. Palacios,Bayer 04 Leverkusen,"CM, RM, CAM",Argentina,77,86,23500000,40000,21,German 1. Bundesliga,Right,High/High,Lean (170-185),25700000,69,71,63,79,65,77,68,47,75,79,75,77,79,75,79,81,72,87,68,78,75,68,73,77,63,82,66,71,69,10,5,8,9,6
D. James,Manchester United,"RM, LM",Wales,77,83,17000000,81000,22,English Premier League,Right,High/High,Normal (170-),25200000,73,68,44,73,58,75,71,54,59,76,96,95,85,76,81,79,53,86,50,69,68,42,74,68,64,70,50,39,34,7,6,11,15,9
J. David,LOSC Lille,"ST, CF, CAM",Canada,77,88,23500000,29000,20,French Ligue 1,Right,High/High,Normal (170-185),32600000,63,81,72,76,71,79,56,34,73,78,82,87,78,71,71,75,84,83,73,69,25,17,75,73,78,83,21,21,19,7,7,11,7,7
M. Albrighton,Leicester City,"RM, LM",England,76,76,7000000,66000,30,English Premier League,Right,High/High,Lean (170-185),14300000,83,67,45,72,72,77,80,73,74,77,69,68,74,74,78,73,61,78,60,67,73,56,72,76,60,70,69,59,46,15,9,8,15,14
F. Klos,DSC Arminia Bielefeld,ST,Germany,76,76,6000000,27000,32,German 1. Bundesliga,Right,High/High,Normal (185+),10800000,46,79,84,72,73,65,56,45,62,68,51,74,46,77,43,79,64,67,91,66,79,29,78,71,80,80,46,32,24,7,11,7,7,13
W. Khazri,AS Saint-Étienne,"ST, CAM",Tunisia,76,76,7500000,34000,29,French Ligue 1,Right,High/High,Stocky (170-185),15000000,80,77,54,76,69,79,79,78,67,80,68,74,76,76,74,85,36,68,67,81,75,53,78,77,75,80,31,46,30,6,7,11,11,6
S. Armstrong,Southampton,RM,Scotland,76,76,7500000,51000,28,English Premier League,Right,High/High,Normal (170-185),15200000,72,76,66,76,62,76,75,74,74,74,74,73,77,74,65,77,70,84,68,82,69,69,73,74,64,70,63,66,62,14,8,13,11,13
S. Fofana,Racing Club de Lens,"CM, CDM",Côte d'Ivoire,76,80,10500000,36000,25,French Ligue 1,Right,High/High,Lean (170-185),20800000,62,66,58,78,50,78,62,42,74,76,75,77,73,76,69,81,61,78,76,79,76,74,76,72,56,72,68,75,68,9,8,9,11,10
G. Simeone,Cagliari,ST,Argentina,76,81,11500000,29000,24,Italian Serie A,Right,High/High,Normal (170-185),19700000,40,78,79,68,72,76,69,60,55,76,77,76,75,76,73,79,84,73,69,66,70,24,80,60,71,76,51,29,26,12,15,9,14,11
M. Samatta,Aston Villa,ST,Tanzania,76,77,9000000,55000,27,English Premier League,Right,High/High,Normal (170-185),17800000,69,79,79,75,76,71,65,57,45,72,78,79,75,73,69,78,88,77,72,67,66,18,79,63,70,78,32,28,23,12,14,9,7,9
M. Dahoud,Borussia Dortmund,"CM, CDM",Germany,76,81,11500000,41000,24,German 1. Bundesliga,Right,High/High,Lean (170-185),17800000,67,58,43,77,59,82,68,53,75,81,78,68,86,77,87,81,71,89,57,73,68,77,66,79,55,62,72,58,52,14,7,9,12,11
O. Watkins,Aston Villa,"ST, RW",England,76,81,11500000,49000,24,English Premier League,Right,High/High,Normal (170-185),20700000,67,77,80,70,60,73,63,56,59,73,79,86,79,74,73,74,83,82,71,69,34,44,79,74,60,62,40,46,36,14,14,14,6,10
M. Eggestein,SV Werder Bremen,"CM, CDM",Germany,76,83,15000000,23000,23,German 1. Bundesliga,Right,High/High,Normal (170-185),20000000,70,59,65,76,50,77,64,48,76,81,67,74,73,77,69,81,53,94,76,72,70,70,67,76,60,75,72,73,70,15,10,13,15,8
Wesley,Aston Villa,ST,Brazil,76,81,11500000,49000,23,English Premier League,Right,High/High,Stocky (185+),20700000,58,74,75,72,74,71,57,49,68,77,61,76,53,73,45,84,70,75,91,72,83,37,77,71,69,76,35,37,15,12,13,14,8,6
T. Adams,RB Leipzig,"CDM, RWB",United States,76,85,16000000,29000,21,German 1. Bundesliga,Right,High/High,Normal (170-185),20900000,52,48,65,77,33,70,52,42,72,71,78,74,79,77,85,51,83,86,68,46,76,74,65,71,51,75,74,76,69,6,13,12,8,7
Luis Milla,Granada CF,CDM,Spain,76,81,10000000,22000,25,Spain Primera Division,Right,High/High,Lean (170-185),20700000,70,51,48,78,51,70,72,74,75,77,79,75,71,76,79,73,71,88,67,66,67,72,68,75,73,80,74,73,70,12,13,8,10,10
M. Noble,West Ham United,"CM, CDM",England,75,75,3500000,36000,33,English Premier League,Right,High/High,Normal (170-185),7400000,71,60,62,77,68,74,71,67,79,76,44,33,62,74,69,74,56,69,67,69,85,73,64,78,92,77,71,74,75,7,6,14,16,11
R. Palacio,Bologna,"ST, CAM",Argentina,75,75,1900000,24000,38,Italian Serie A,Right,High/High,Lean (170-185),4300000,72,75,73,76,76,82,78,67,56,84,73,71,78,77,82,70,72,65,56,60,78,41,80,77,75,82,51,39,37,17,14,17,17,17
J. McArthur,Crystal Palace,CM,Scotland,75,75,4400000,46000,32,English Premier League,Right,High/High,Normal (170-185),9500000,66,68,66,78,57,71,58,61,74,77,61,55,69,80,75,65,68,81,66,61,88,75,75,72,64,80,75,76,72,9,9,9,9,9
S. Okaka,Udinese Calcio,ST,Italy,75,75,5500000,18000,30,Italian Serie A,Right,High/High,Stocky (185+),11700000,53,76,78,70,68,71,58,48,36,77,55,65,53,70,45,81,73,64,92,67,73,21,78,62,66,74,29,25,20,7,7,7,5,8
Y. Nagatomo,Olympique de Marseille,"LB, RB",Japan,75,75,2900000,30000,33,French Ligue 1,Right,High/High,Lean (170-),5700000,70,46,61,72,45,65,64,36,63,69,87,75,89,70,90,51,79,78,57,53,67,74,67,59,44,66,70,76,73,12,13,8,13,15
M. Lowton,Burnley,RB,England,75,75,4100000,42000,31,English Premier League,Right,High/High,Normal (170-185),9100000,77,52,69,74,69,72,75,46,72,73,68,65,65,71,71,72,77,74,71,68,76,75,66,70,49,72,76,76,75,11,6,6,13,7
M. van Ginkel,Chelsea,CM,Netherlands,75,76,6500000,67000,27,English Premier League,Right,High/High,Lean (185+),14800000,71,76,74,82,74,75,66,69,79,80,62,64,68,71,59,79,74,50,71,76,69,60,76,75,84,83,71,73,68,7,11,13,13,14
M. Cash,Aston Villa,"RB, RM",England,75,82,11000000,38000,22,English Premier League,Right,High/High,Normal (170-185),17900000,69,66,51,65,48,70,64,48,62,69,78,84,86,71,67,64,80,89,56,64,56,72,61,67,44,70,68,75,74,15,16,13,13,8
Gedson Fernandes,Tottenham Hotspur,"CM, RM",Portugal,75,84,12500000,10000,21,English Premier League,Right,High/High,Lean (170-185),,71,64,61,76,64,78,68,70,73,80,77,77,76,75,70,80,71,77,71,76,80,72,70,75,60,75,71,75,73,9,15,7,9,5
N. Domínguez,Bologna,"CM, CDM",Argentina,75,85,12500000,25000,22,Italian Serie A,Right,High/High,Lean (170-185),21000000,63,65,68,80,51,73,49,45,76,75,79,75,78,69,80,71,86,93,67,69,86,71,63,69,51,57,59,79,79,6,11,9,10,5
M. Caqueret,Olympique Lyonnais,"CM, CDM",France,75,87,13500000,37000,20,French Ligue 1,Right,High/High,Lean (170-185),25200000,54,55,42,78,49,76,64,52,75,76,74,71,83,77,84,63,48,74,56,59,80,75,67,77,53,75,67,74,65,8,5,12,5,15
S. Long,Southampton,ST,Republic of Ireland,74,74,2700000,47000,33,English Premier League,Right,High/High,Normal (170-185),6700000,72,72,76,65,69,74,54,37,49,71,85,79,69,75,72,77,93,65,64,65,80,42,76,64,72,68,31,27,24,11,13,10,11,10
D. Latza,1. FSV Mainz 05,"CM, CDM",Germany,74,74,4000000,24000,30,German 1. Bundesliga,Right,High/High,Normal (170-185),9000000,71,38,61,76,54,72,54,59,75,76,66,61,73,75,74,75,73,90,68,76,82,71,70,73,73,75,70,56,49,7,16,14,6,16
M. Faraoni,Hellas Verona,"RM, RB",Italy,74,74,4200000,24000,28,Italian Serie A,Right,High/High,Normal (170-185),9900000,75,61,65,76,74,74,73,68,72,75,74,73,65,70,74,76,71,84,67,75,77,69,77,67,66,71,68,72,73,11,8,13,12,15
T. Chandler,Eintracht Frankfurt,"RM, RWB, RB",United States,74,74,4100000,24000,30,German 1. Bundesliga,Right,High/High,Normal (185+),9400000,79,70,81,76,66,74,70,43,75,75,67,67,53,72,52,78,90,73,82,70,82,68,74,67,51,72,73,77,76,12,7,8,11,12
K. Linetty,Torino F.C.,CM,Poland,74,78,6000000,33000,25,Italian Serie A,Right,High/High,Normal (170-185),12400000,60,64,56,78,38,74,62,36,74,76,72,62,73,74,79,70,78,76,61,64,79,76,68,76,50,70,72,74,70,13,8,11,14,6
J. Izquierdo,Brighton & Hove Albion,"LM, LW",Colombia,74,74,4500000,45000,27,English Premier League,Right,High/High,Normal (170-185),11400000,72,64,60,69,56,80,75,34,61,77,86,79,91,69,85,79,63,54,52,75,27,39,71,70,58,72,49,21,30,13,8,12,7,13
F. Andone,Brighton & Hove Albion,ST,Romania,74,75,4900000,49000,27,English Premier League,Right,High/High,Normal (170-185),12800000,62,73,75,65,73,70,58,55,53,75,77,74,77,79,68,77,81,79,71,72,86,51,78,67,74,80,46,54,38,8,6,11,15,6
K. Ehizibue,1. FC Köln,"RB, RM",Netherlands,74,78,5500000,21000,25,German 1. Bundesliga,Right,High/High,Normal (185+),12200000,71,54,67,66,42,74,57,38,66,71,86,94,67,67,56,70,74,85,79,56,78,65,64,62,44,70,68,68,70,13,10,7,11,11
G. Til,Sport-Club Freiburg,"CAM, CM",Netherlands,74,81,8500000,19000,22,German 1. Bundesliga,Right,High/High,Normal (185+),16000000,57,72,66,76,61,70,58,63,73,75,68,74,69,77,73,70,52,89,66,70,67,66,75,75,66,75,56,62,60,12,6,12,11,14
Gabriel Martinelli,Arsenal,"LW, LM, ST",Brazil,74,85,9000000,38000,19,English Premier League,Right,High/High,Lean (170-185),20000000,66,74,68,67,61,76,70,49,45,75,87,86,83,73,79,68,43,76,61,60,75,37,74,65,60,73,44,40,43,10,6,7,6,6
E. Badu,Hellas Verona,"CM, CDM",Ghana,73,73,3000000,22000,29,Italian Serie A,Right,High/High,Normal (170-185),6800000,69,60,70,74,72,75,64,50,69,73,86,67,88,72,81,75,90,79,59,74,72,73,74,70,58,73,69,74,72,15,5,9,13,14
D. Drexler,1. FC Köln,"CAM, CM, LM",Germany,73,73,2900000,22000,30,German 1. Bundesliga,Right,High/High,Lean (170-185),6800000,69,66,49,76,65,77,68,52,66,76,76,66,79,73,77,61,59,74,50,60,50,22,66,78,58,77,58,34,28,7,9,7,6,14
S. Dallas,Leeds United,"LB, CM, RB",Northern Ireland,73,73,2700000,63000,29,English Premier League,Right,High/High,Normal (170-185),6600000,68,64,65,69,59,71,57,50,64,70,74,73,73,72,69,68,57,90,73,64,63,67,69,68,57,68,67,73,68,13,7,11,13,7
L. Ceppitelli,Cagliari,CB,Italy,73,73,2500000,23000,30,Italian Serie A,Right,High/High,Normal (185+),5800000,22,35,75,50,37,25,31,18,45,58,49,52,53,68,55,40,78,50,80,25,68,75,22,17,34,69,76,77,75,12,10,10,9,10
Patric,Lazio,"CB, RB, RM",Spain,73,76,3500000,36000,27,Italian Serie A,Right,High/High,Lean (170-185),7600000,69,49,69,74,25,68,46,48,58,74,69,67,67,73,64,63,66,64,68,57,71,74,55,62,51,67,77,76,74,8,14,12,9,14
A. Voglsammer,DSC Arminia Bielefeld,"LW, ST",Germany,73,73,3100000,22000,28,German 1. Bundesliga,Right,High/High,Stocky (170-185),7200000,64,76,73,72,63,68,67,64,47,71,75,84,65,74,76,80,83,66,83,72,82,29,74,71,69,69,39,34,23,12,9,7,14,8
G. Letizia,Benevento,LB,Italy,73,73,2600000,14000,30,Italian Serie A,Right,High/High,Normal (170-185),5800000,69,36,54,62,28,67,58,37,68,65,92,85,84,69,86,50,80,82,73,49,64,69,55,49,45,69,67,70,70,15,8,9,15,9
L. Lerager,Genoa,CM,Denmark,73,74,3600000,14000,26,Italian Serie A,Right,High/High,Lean (185+),8600000,62,66,73,76,63,68,47,43,71,73,56,59,60,72,52,71,72,79,67,68,76,74,71,73,48,67,67,70,66,7,7,14,13,13
P. Hetemaj,Benevento,CM,Finland,72,72,1400000,13000,33,Italian Serie A,Right,High/High,Lean (170-185),3200000,72,54,58,73,73,72,74,65,71,71,74,73,78,74,80,72,91,88,65,73,86,73,69,70,69,75,69,72,72,13,11,8,9,6
G. Burgstaller,FC Schalke 04,ST,Austria,72,72,2000000,21000,31,German 1. Bundesliga,Right,High/High,Normal (185+),4800000,69,70,74,73,72,70,62,42,58,69,54,55,62,78,63,79,69,85,79,70,84,34,77,64,64,78,35,39,21,12,7,14,10,9
B. Dabo,Benevento,"CM, CDM",Burkina Faso,72,72,2300000,14000,28,Italian Serie A,Right,High/High,Normal (185+),5600000,66,62,70,77,60,74,62,58,73,74,63,59,70,68,69,78,82,73,77,68,82,74,70,68,62,72,71,76,72,8,6,10,10,11
S. Sturaro,Genoa,CM,Italy,72,73,2700000,13000,27,Italian Serie A,Right,High/High,Normal (170-185),6600000,66,55,68,74,74,73,64,64,72,74,69,68,70,68,65,78,65,70,74,77,86,74,73,68,68,73,76,77,76,15,10,5,14,11
B. Decordova-Reid,Fulham,"ST, LW, CAM",Jamaica,72,73,2700000,63000,27,English Premier League,Right,High/High,Lean (170-),7100000,67,72,63,72,69,75,61,62,64,74,79,78,88,75,86,66,72,81,60,71,46,56,76,72,70,66,50,55,54,8,12,13,8,10
F. Chafik,Dijon FCO,"RB, LB",Morocco,72,72,1200000,10000,33,French Ligue 1,Right,High/High,Lean (170-185),2800000,66,44,51,61,39,71,59,42,55,65,67,64,68,72,63,59,56,84,72,65,68,70,62,50,43,67,71,76,77,13,8,6,9,9
A. Hahn,FC Augsburg,"RM, ST",Germany,72,72,2300000,20000,29,German 1. Bundesliga,Right,High/High,Normal (185+),5400000,79,73,75,64,73,66,54,52,62,68,69,63,61,77,61,81,80,87,79,76,85,52,75,71,47,64,49,56,59,14,14,13,15,11
A. Schöpf,FC Schalke 04,"CM, RM, RWB",Austria,72,74,2900000,19000,26,German 1. Bundesliga,Right,High/High,Lean (170-185),6600000,71,70,44,75,65,76,69,61,67,75,74,64,74,72,76,68,62,91,65,70,64,65,71,68,64,71,68,64,56,13,6,13,11,10
Y. Mut?,SD Eibar,ST,Japan,72,72,2500000,29000,27,Spain Primera Division,Right,High/High,Lean (170-185),,68,73,71,70,73,77,65,46,54,74,78,76,74,70,77,72,76,63,55,65,50,39,74,70,62,75,43,33,30,7,15,15,8,14
K. N'Doram,FC Metz,"CDM, CM",France,72,78,3400000,11000,24,French Ligue 1,Right,High/High,Normal (185+),8600000,49,42,69,71,41,71,50,29,69,71,66,63,60,68,57,59,79,82,79,48,79,67,62,58,55,65,71,72,70,11,12,14,9,12
M. Hartel,DSC Arminia Bielefeld,"CAM, CM, LW",Germany,72,75,3200000,15000,24,German 1. Bundesliga,Right,High/High,Lean (170-185),7300000,61,61,45,74,67,77,68,52,68,76,77,61,84,71,81,69,56,93,47,66,52,35,67,73,48,62,29,28,27,14,15,8,10,12
